  PID  PPID STAT     ELAPSED    RSS COMMAND
77796 74832 S+   04-10:12:49   5392 uv run --directory /Users/sab-mini/.local/claude-grok-bridge/claude-code-proxy uvicorn server:app --host 127.0.0.1 --port 8649 --log-level warning
78357 77796 S+   04-10:12:49  11808 /Users/sab-mini/.local/claude-grok-bridge/claude-code-proxy/.venv/bin/python /Users/sab-mini/.local/claude-grok-bridge/claude-code-proxy/.venv/bin/uvicorn server:app --host 127.0.0.1 --port 8649 --log-level warning
74841 74397 Ss+  04-10:12:53   7072 /opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.config/hermes-proxies/cursor-router.py --host 127.0.0.1 --port 8650
75311 74397 Ss+  04-10:12:52    832 /bin/zsh
75356 74397 Ss+  04-10:12:52    832 /bin/zsh
75418 74397 Ss   04-10:12:52    832 /bin/zsh
78631 75418 S+   04-10:12:49    608 tail -F /Users/sab-mini/Library/Logs/gddp-intake.log
75486 74397 Ss   04-10:12:52    832 /bin/zsh
78794 75486 S+   04-10:12:48    624 tail -F /Users/sab-mini/Library/Logs/gddp-heartbeat.log
75564 74397 Ss+  04-10:12:52    832 /bin/zsh
75660 74397 Ss+  04-10:12:52    832 /bin/zsh
75761 74397 Ss+  04-10:12:52    832 /bin/zsh
75893 74397 Ss+  04-10:12:52    832 /bin/zsh
 5414 88706 S+      21:27:36 263344 pi  
88706  3961 Ss      21:53:33   1760 -zsh
34307   401 Ss   02-00:57:04   6528 /usr/bin/login -flp sab-mini /bin/bash --noprofile --norc -c exec -l /bin/zsh
34308 34307 S+   02-00:57:04   4528 -/bin/zsh
